text,label
"Kur palika tas izkrāsotais airBalts? Olimpiāde ir galā. Var kraut iekšā visas Lindas Lee, Āboltiņas un nēģeru hokeja specus un braukt mājās. Šicu bronza tā arī paliks augstākā Soču virsotne. Kāda valsts, tāds sports, bet gan jau LOK vīri savu nokāsa.",2
"Nu faktiski jau latvieši vēlas Latviju bez visas šīs naidīgās okupantu varzas, ko putins aizmirsis savākt atpakaļ uz savām sādžām",2
Losandželosas un Sanfrancisko nemieru apspiešanā ASV varas iestādes nogalināja desmitām reižu vairāk nēģeru. Bet Ukraiņu kolēģus nez par ko vajadzētu sodīt?,1
"Latviešu tautai Krievija ir parādā to, ko tā nesamaksāja pēc 1920. g. miera līguma noteikumiem un arī to, kas viņai jākompensē par okupāciju, kolonizāciju, rusifikāciju, sarkano teroru. Man personīgu tā varētu kompensēt to, ka biju spiests pavadīt laiku padomju okupantu armijā, kur mani ar varu iesauca un kur pabojāju arī veselību!",0
"VALDI ZATLER - pirms tevi vēzis sagrauž, liec lūdzu LATVIJAS TAUTU mierā.Neiedvesmo krievu okupantu un kremļa sekotāju pēcnācejiem diktēt MŪSU LATVIJAS nākotni",0
Nesaprotu okupantu keburus..... Te ir LV .... Sovakar musejie svinees uzvaru..,0
"Ja Latvija visas prostitūtas legāli pārdotu uz ārzemēm,arī būtu viena no visattīstītākajām valstīm pasaulē.",2
"Kurš pateiks,cik nevainīgi notiesāto no Latvijas valsts ir pietiesājusi caur Eiropas tiesu? Domāju,ka sanāks kāds miljards eiro! Šodien pat lasu,ka lembis ir dabūjis no manu nodokļu naudas gandrīz miljardu! Kur tagad ir NA brēcēji? Vai tad jums arī vairs neinteresē Valsts un latvieši,bet gan kaut kādi kremlini un čurkas!",1
"ir piecu ukrainā iesūtīto kremļa speciālistu fotogrāfijas.viņi ir atpazīti.to speciālistu bāze atrodas pēterburgā.viņu specializācija ir terorakti,savējo nogalināšana ja vajadzīgs un citi smalki darbiņi.",0
"SC šim plānprātiņam ir kārtīgi sableķojis, lai vēl vairāk saskaldītu latviešu elektorātu. Bet Kremļa pakalpiņi ir piemirsuši, ka marsietis ir sen sista kārts. Un tauta to atceras vēl joprojām!!! Tā kā tev, ekspremjeriņ, spīd tikai 0,5% balsu no tiem idiotiem, kas varētu par taviem švaļiem nobalsot. Ērms tāds, labāk atdod valstij to naudu, ko tev žīdi samaksāja par SM galvojumu! Kur tad varonīgais KNĀBs palicis? Vai tad streiku pieteicis!?",1
"okupants ir piedzimis kā mēsls, ļausim pezdelam mierīgi nosprāgt",1
"3/4 no Ausaiņa brīvbiļetēm ir latviešu nomaksātas kolonistu -okupantu armijas veterāniem ,kas masveidā pēc demobilizācijas pārcēlās uz Latviju.Viņiem pat bija nodibināts'avīzes Izvestija štabs MP telpās kur pieteikties dzīvokļa saņemšanai.ŠLESERA UN Co partija viņus taisās legalizēt ? NEIZDOSIES.",0
"Deokupaciju, dekolonizaciju! Visus okupantu iznireļus ārā no Latvijas uz visiem laikiem",0
"Vai tad tam skricelējumam ir jebkāda vērtība? Hitlers arī var piecelties no miroņiem un uzrakstīt manifestu par žīdu tiesību aizsardzību, tikai jautājums: kurš viņam ticēs? Tas pats ir ar Šleseru. Ir cilvēki, kuru nedarbi runā paši par sevi",1
"Nu ko, visus okupācijas gadus spridzināja, demontēja un iznīcināja latviešu nacionālos piminekļus, tagad pienākusi kārta arī okupantu piemineklim, tas ir tikai likumsakarīgi, kaut gan mazliet novēloti",0
Man gan liekas ka viņi vairāk kolonisti ka okupanti,0
"Tikai tad, kad būs okupanti aizvākušies no Latvijas.",1
"Ja tavi senči nebūtu okupējuši Latviju, tad tu Latvijā nekad nebūtu piedzimusi. Tāpēc, tu esi okupantu pēctecis.Loģiski",0
"Ja Krievijai nebūtu stratēģiskas intereses Ventspilī, zatlerieši pat muti vaļā nevērtu. Lai Zatlers pastāsta, kur ņēma naudu partijai un par ko, pēc 11. Saeimas vēlēšanām, Putina pietuvinātajam oligarham Pjotram Avenam tika piešķirts Triju Zvaigžņu ordenis. Otrs interesants fakts ir tas, ka Sprūdža padomniece juridiskajos jautajumos, vēl nesen aistāvēja otra Putinam pietuvināta oligarha Oļega Deripaskas intereses Rīgas ostas iepirkuma konkursā, bet tagad iesēdināta Rīgas brīvostas valdē. Kremli, Putina personā, nekas cits Latvijā neinteresē, kā totāla kontrole pār tranzītu - Rīgas un Ventspils ostām, kā arī dzelzceļa tranzīts. Pārejais, kaut kādi padomju okupanti, nekādu interesi neizraisa, jo sen jau ir apķēzijušies ar savu dzerstīšanos un stulbu uzvedību sabiedriskās vietās",0
"pareizi dara, dedzina okupantu karogu",0
"Jāsauc atpakaļ (jāatjauno)Valdis Dombrovskis. Otru tādu Latvijā pat ar uguni neatrast. Bērziņ - esi vīts un padzen Uākovu! Tad tevi tauta cienīs. Ne jau okupanti, bet latvieši",0
Okupantu migrantus aaraa no reigas,1
"Tas nav prezidents, bet tautas apspiedējs, naftas izzadzējs, krievijas okupantu pakaļas laizītājs un militārās huntas marionete",1
"Kas tie tādi? Es zinu vienu nēģeri, kurš mācījies Maskavā. Viņš runā krieviski. Vai derēs?",1
"es ari par eiro.ticiet bus labak.Ne pa velti visi musu okupantu pecteci peksni ir PAR latu,peksni baigie patrioti palikushi.Smiekli nak!Vini vienkarshi saprot ka ar eiro ieviesanu mes atkal mazliet attalinamies no vinu matj-rodinas!",0
"Tev taisnība, tā tiešām ir! Bet mūsu drauga, krievijas domes vicespīkera Žirinovska teiktais, ka Baltijas valstis vajag okupēt un iznīcināt, bija domāts pārnestā nozīm",0
"Valstsnācija nenozīmē , ka krievi nav okupanti . Viņu status nemainīsies tik ilgi ,kamēr viņi nepametīs valsti .",1
"Nedomāju, ka ar vienkāršu iesniegumu policijai pietiks... manā gadījumā - es jau ziņoju sociālajam dienestam un bāriņtiesai, tā kā ir vēl iesaistītas citas institūcijas. Arī bērni ir liecinieki, ka tētis solīja nogalināt mammu un ir sitis paša tēvu.",0
"iekrist uz žīdu miera piedāvājumiem Sīrijā.Pāši teroristi, paši indētāji, pāši glābēji, paši sodītāji, Bašar atbruņojies, mēs uzbruksim, kad būsi tuk",2
??????? es nedomaaju ka pederasti.... kautkaa saistiiti ar mums... kur te iet runa par latviskumu!??????,1
"Dīvainā kārtā, visā pasalē lielākie izvirtuļi un mazu bērnu gandētāji ir parasti heteroseksuāļi. Bet ja jau krievija uzskata ka āzis ir labākais dārznieks - nu neko jau neiebildīsi. Viņiem labāk redzamas savas vajadzības un ceļi kā tās realizēt.",2
"Pareizi gan!Šitās šusmas,kas parādījās pēc atdalīšanās no Padomju Savienības,ārprāts!Tad mums te ievazāja to pederastu sērgu,narkotikas un visas citas lietas!Ārprāts!Viena lieta gan bija laba,ievazāja desu un automašīnas.",1
"Rušņi naidojas pret mazajiem baltiem, panaidosies pret ķīniešiem, kam armija vairāk kā krievijā cilvēku, paņems dupsī tā ka okupanti 9.maiju aizmirsīs. :D.",1
D tev tie okupantu huligāni naktī iebelzīs pa tavu stulbo galvu un tu neko vairs nejutīsi pajoli...,1
"No vienas puses, tie kas ievēlēja Rīgā Mušakovu un SC ir līdzvainīgi pie šitās krievijas lidināšanas! Latvieši zaudē varu, tagad krievam būs vieglāk iekarot un tie okupanti - kad ienāks krievu tanki Latvijā visi bļaus kā uz bijušo regati ieraugot krievu kuģus - Ur.",0
Okupants - krievs taisās okupēt Latviju!?,1
"Krievvalodīgie ir lamu vārds, ar kuru nokrustīti ir sovjetiki, pārkrievotie koloboracionisti, okupanti, sevišķi izredzēto okuoantu grupato grupa okupātajās valstīs, kuri cīnās par okupācijas atjauno\\sanu, uzturēšanau",1
Tie Dāņi varētu padomāt par žirafu tēviņu kastrēšanu.Kāda jēga sapārot žirafi un pēc kāda laika tās bērnu nogalināt!,0
Ir ko redzēt bet pie mums purvi un prostitūtas ar narkomāniem Rīgas ielās.,0
"Cerams, ka Kalniete būs tikpat sašutusi, kad Latvijā ieradīsies kārtējais ASV emisārs un sāks nekaunīgi muldēt par nogalināto Latvijas žīdu īpašumiem, kurus esot jāatdod Krievijas ebrejiem.",1
"pasmirdi vēl te zābak, ko gan krievu okupants var pārmest citiem.",1
Ar Krieviju neviens vairs nerēķinās un neko tai nejautā. Arī mums tai uzspļaut pēc visādu Kremļa kuču izteikumiem par Baltijas okupāciju. Krievija - okupantu zeme,2
"Abrenē ir krievu skolas, kur problēma? Okupantu partija atdeva to Krievijai , lai brauc uz turieni un mācās, lai Lindermaņi, Osipovi un Ušakovi tur kandidē par mēriem?",0
"Kangars!!! Lupata un krievu, žīdu pakaļlaiža",1
Es tev nedevu atļauju te vārstīt savu okupantu aborta atlieku žaunu,1
drīzāk āksts esi tu mudozvon ja tiktu tu cūkaci Redliham nagos tad pa tādu ļurkstēšanu viņš tevi slānītu kā vecu smirdīgu sesku un vadoties no taviem stulbajiem spriedelējumiem rādās ka tu esi vai nu pederasts alhokoliķis vai impotents,1
"Vienu viņa noziegumu piesēja citam,un arī viņu ''taisnā'' tiesa lika nogalināt.",0
"Tavai zināšanai prasts ēdiens neatmiekšķē smadzenes, tev izskatās no ikriem un lašiem pavisam aptaukojušās un atmiešķējušās...VDKašņiki turpina izvarot valsti un tautu..",0
Gultā sievietēm visvairāk parazītu. Divkājainu.,0
"TOS NACIONĀLFAŠISTUS KAS VIŅAS UZSTĀDĪJA, UZ VIŅĀM ARĪ VAJADZĒJA PAKĀRT,.....",0
"Te var apskatīties uz baltajiem cilvēkiem, kuriem ir nēģeru līmeņa apziņa!",2
"Man ņirga nāk, lasot okupantu vaimanas ...",1
"Nav korekti salīdzināt Spāniju un Latviju uzturēšanās atļauju tirgošanā krieviem. Spānija ir liela nacionāla valsts un galvaspilsētā Madridē nedzīvo 2/3 agresīvi un nedraudzīgi noskaņoti okupanti un Madrides mērs nav vietējās 5. kolonnas līderis, kura vienīgā doma ir ko vēl ieriebt valstij kurā viņa senči ieradās ar zobenu rokā un izkāva iezemiešus",1
"Rēzeknē pirms kara bija daudz žīdu. Arī citās Latvgales pilsetās. Kara dēļ un politikas pēc tā apmēram līdz 1980 gadiem praktiski visi aizbrauca. Domāju, ka palikušo ir maz. Tā ka jautajums, kas atjauno sinagogu un cik tur būs apmekētāju...",1
"ka žīdi no sūda sataisīs zeltu, ķipo-nafig viņiem jārestaurē,ja to var izdarīt citi.",1
"Žīds no savas kabatas neieguldīs neko - visu izvilks no tautas kabatām. Sociāli taisnīgi būtu, ja Rēzeknes patrioti, ja tur tādi vispār ir, pieliktu sarkano gaili un tajā vietā uzbūvētu senlatviešu koka pili.",1
"palasot šeit viedokļus, var redzēt kā tiek skalotas smadzenes :))) ... jā, okupantu pēcnācēji ir labi izdarījuši mājas darbu t.i. iemācījušies latviešu valodu (vai arī uzpirkusi latviešu kangarus). ... valodu jau var iemācīties (vai arī mugurkaulu pārdot), bet iedzimtā krieviskā imperiālisma smaka nododt jau pa gabalu :))) ... brauciet projām, veidojiet savu jauno post-sovjetikus identitāti ar visiem saviem 9 -jiem maijiem kaut kur Āfrikā, jo Latvijā tas nekad nenotiks! :)))) ... vai valdīt sagribējies svešā zem",1
Sovietu okupanti velti cer revanšēties?,0
Vismaz daļu Sīrijas ķīmisko ieroču Krievija cer izglābt. Kā nekā - pašu ražojums. Amerikāņi grib tos iznīcināt,0
Un Ušaks ir pirmais okupantu bandas pārstāvis. Kā viņu vēl zeme nes. Izskatās ka viņš jau sen ir savervēts Krievijas labā. Arrrrā maitu,1
"ta problēma lielā mērā tur, ka krievi Baltijā, ne tikai Latvijā-neatbilst nacionālās minoritātes statusam, tapēc tiem nepienākās nacionālās minoritātes tiesības. Tiem ir kā visiem migrantiem-tikai vispārējās cillvēku tiesības. Liela daļa vainas jāuzņemas LR Saeimai, kura nav noteikusi-kas ir nacionālā minoritāte Latvijā, tāpat, kā atzinusi okupāciju, bet nav noteikusi-kas ir okupants",0
"Vienalga vinš ir žīds, lai vai kā krievu šovinisti te negribētu piesmērēties..",1
"ļoti labi, tad šos pedus varēs iznīcināt jau asna stadijā",1
"principā jā. Tikai.... cik tu pats būsi gatavs iznīcināt savus (tieši SAVUS, nevis svešus) bērnus vēl agrīnā grūtniecības stadijā?",0
"Pieņemsim, ka tā ir. Tad turpināsim konsekventu cīņu lai visi ģenētiski slimie (pederasti, dauniķi, šizofrēniķi, hemofiliķi u.c.) dibina savas &quot;ģimenes&quot; , adoptē veselus bērnus, rīko krāšņus gājienus ar strīpainiem karogiem un cilvēces laime teju teju būs saskatāma pie horizonta.",1
"Tad jau pedofīli, zoofīli un nekrofīli arī ne pie kā nav vainīgi, pie visa vainojami sabiedrības aizspriedumi.",0
"nu nu, Krievijai jaaseko = seviski tam, kas notika un notiek vinju armijaa un cietumos, pederastu aizliedzeeji...jaasmejas.",1
Drīz atradīs arī pederastu gēnu:D,1
"žīdu cīņas, miers būtu ja viņi viens otru apšautu ar šmaiseriem",2
"pat žīds žīdu gatavs piečakarēt ! lūk klasisks piemērs , kāda ir viņu ideoloģija !",1
"Tu vispār zini par ko šeit tiek runāts ? Slāvs , tas ir viens , bet žīds , tas ir kaut kas cits , un šeit runā par divu žīdu savstarpēju mēģinājumu vienam otru apčakarēt vienalga ar kādiem līdzekļiem .",1
"Tas jau krieviem raksturīgi-- līdz ko kāds krievs taisa ziepes, tā tūlīt tiek pasludināts par žīdu. Kaunaties.",1
Kaut tas pretīgais žīdu purns nosprāgtu,2
Es pat par brīvu negribētu dzīvot tajā žīdu pārņemtajā miskastē ko sauc par Ņujorku,1
"p.s. Valstij,kuru pamet žīdi - nav nākotnes!",1
"skaidrs ,ka netruks tur uzrakstu okupantu valoda,lai kgb miljardierurrrlas netrokshno un nepiecuko liftus",1
uzplauks! Žīdi pārvācas no Krievijas uz Latviju! Jūrmala mudž no viņiem!,1
"Nope. Nav jāsaka ebreju. Ebreju ir krieviski. Latviski kopš neatminamiem laikiem tas ir žīds. Anglis arī neraksta ebrejs vai taml, bet Jew. Žīds.",1
"Viņš vienkārši ir okupantu, kolonizatoru, rusifikatoru interešu aizstāvis Latvijas - Krievijas impērijas un PSRS bijušās kolonijas teritorij.",0
Beidzot ASV žīdi arī viņai iespraudīs krievijas krievžīdu kopienas &quot;kompensāciju&quot; starp kājām,1
"Ja visu okupantu pēcteču personīgās automašīnas, konfiscētu un pārdotu ,nauda atrastos",0
"Raivi,krievi pašā sākumā,kad vēl asv nebija iejaukusies,piegādāja sīrijai ieročus,daļa iedzīvotāju pat fanoja par krieviju.Krievi zina,ja tur ieies asv,tad krieviem tur teikšanas nebūs,krievi pretojas,jo arī grib to zemes gabalu ar naftu iegūt sev.... Krievi nu noteikti nav tie,kuriem kāds rūp,krieviem pat paša zeme nerūp,kur nu vēl kaut kādi sīrieši,pie kam melnie.Krievija ir viena no lielākajām rasistu zemēm pasaulē ! simtiem nēģeru nogalināti!",1
"Ieliksim E-bayā lai Krievija vai Ušakovs to nopērk pats izsolē un aizved uz Krieviju pie savas vecmātes! Kāda vēl vienošanās, mums bija mierizlīgums parakstīts 1920. gadā ka Latvijai pieder visas esošās teritorijas, bet beigās okupanti no SC salīda Saeimā un Abreni atdeva Krievijai. Tapēc mums rupji runājot uz... uz Krievijas vienošanos!",0
To čigānu sērgu tik viegli un ātri nelikvidēsim. :(,2
"Debīls tu esi sesks, tāpat jau var par Latviju pateikt. Tādu s kā Tu vajadzētu ar pārējiem komunistu atbalstītājiem sārtā sarkanā laukumā sadedzināt pēc krievijas iznīcināšanas. Nu ne būs jau ilgi jāgaida.",2
"Tās azeru čurkas varētu paklusēt. Armēņi malači, ka savāca savu Karabahu un laiks būtu azeriem ar savām savas pretenzijām iet uz mazmājiņu.",1
Un tevi deportēt uz dzimto Muhosransku Tambovas apgabalā.,1
Un tevi deportēt uz dzimto Mušdirsiju (krievisko nosaukumu bloķē DELFInārija krievu cenzors)Tambovas guberņā.,1
Pret tiem protestētājiem ir jāveršas ar tiesu darbiem...un netikai.Likumus tak jāievēro-kas būs ja šie sāks bloķēt man alus kroga durvis-tak es dēļ pudeles varu arī nogalināt!,0
Tā okupanti grib iekarot Rīgu . Lai krievus pārrakstītu par latviešiem --- tiek rīkoti bezmaksas kursi . Ušakovs grib Rīgu ------ visu tikai okupantiem krieviem . Pavisam drīz te būs otra Ukraina,1
"Tu, Ločmel, esi pats okupants, ja šitā vari runāt. Sūdu būs tev!",1
"Viņš ka pēc dokumentiem skaitoties latvietis ,bet PSKP nomenklatūras darbonis,izaga Latviju ,un visi okupanti var klaigāt latvieši izaga savu valsti.Bet to izaga un izog PSKP un komjaunatnes nomenklatūra parsvarā krievi un arī daži latvieši.",0
"Tieši tā! Ušakovs ir ieinteresēts iznīcināt Latviju un atstā tikai vienu pašu Rīgu. Bet agri vai vēlu viņam nauda beigsies tik neefektīvi saimniekojot, un tad viņu patrieks ar sūdainu mietuZilupes virzien",0
"Un vel runā ka Latvijā nav cenzūra. Arī vārds pederasts nav nekas briesmīgs, tas ir tas,kas nodarbojas ar pederastiju. Tie P E D E R A S T I bloķētāji paši nesaprot ko dara, vienalga ko tikai bloķēt.",1
"Nav viņi nekādi draugi, bet PSRS sabiedrotie 1945, gadā. Un līdz šai dienai turpinās &quot;maigā&quot; Sabiedroto okupācija ar ASV svētību. Sabiedrotie okupanti diktē politiku Latvij",0
"Vienalga vinš ir žīds, lai vai kā krievu šovinisti te negribētu piesmērēties",1
"Viņa redz pat nejēdz ko0 Krievija te dara,jo pati muld okupantu val.",0
"Sūds tu esi nevis karavīrs! Un tad, kad ar tevi kaut kas notiks, tad tavi radiņi pieprasīs kompensāciju no valsts? Okupants un vieglas naudas tīkotājs tu esi. Armija, pat savas bāzes vietu Kadagu no krieviem neesat atbrīvojuši, mutes brūķētāji",1
"Vācijā kurmjiem nedrīkst darīt pāri. Padošu ziņu saviem vācu draugiem, lai paceļ šo jautājumu ES instancēs, par to, ka Latvijā drīkstēs iznīcināt kurmjus...",0
"Pag, pag, nu gan meitene samurgoja te sazvērestības teorijas... Tas, ka Var iznīcināt, nevienā vietā nenozīmē, ka Vajag iznīcināt! Un Omīte var būt mierīga par saviem kurmju rakumiem! rī manā dārzā tie var mierīgi turpināt rosīties",0
"bļauj zombētie muļķi. Kā var nosaukt par okupantu lieliskos ārstus, zinātniekus, kurus kompartija piespieda šurp braukt? Kā var nosaukt par okupantu 80 gadīgos, kurus pusaudžugados fašisti šurp saveda? Tikai īpaši dauņi viņus par okupantiem apsauk!",1
"Tas nav iespējams. Tev taču to jau paskaidroja? Nepieliec? Nu nevar Breiviku nogalināt 80 reizes pēc kārtas. Viņu var nomocīt līdz nāvei tikai vienu reizi. Nevis 80, 60 vai 10.",0
"Jā nevar breivīku nogalināt 80 reizes,bet 80 reizes uz viņu izšaut arī nevar? Un diez vai katrs upuris mira tikai no vienas lodes............ Ja taupības režīms un žēl ložu,tad lai dzīvo vesels:(",0
"tikai noskaidrot, pirms netā bļaustīties-kas ir okupanti",0
Atbalstot SC tu atbalsti okupantu pēctečus un Maskavas pakalpiņus kā arī Rīgas Domes budžeta naudas notrallinātājus,1
Vēl viens Rīgas Satiksmes pedofīls uzzīmējās?,1
"viss tiek darīts ,lai SC nāktu valdībā !!!! :(((((((( zatleru ar to rīkojumu 2 vajadzētu pakārt aiz olām ! ja pozicija KAŠĶĒSIES KĀ MĪLNIEKI , TAD KREMĻA VZANI ATRI ZVANĪS",1
A kāpēc tas būtu jāmaina? Tas ir labi ka nebrauks un cik vēl laika paies kamēr dabūsim ārā esošos okupantu paliekas! Lai nebrauc :-),0
"Vai tik taisnības dzeguze jeb viņa papiņš nav tāds pats žurka, kurš aizlaidās no savas Rusņas, un te ir milzīgs &quot;patriots&quot; ar trejkrāsas karogu, uz kura attēlots kropls divgalvains putns, savas vācu mašīnas salonā? Un vēl, PSRS okupanti izlaupīja Latviju un tas ir fakts.",0
"Jā, lojāli okupanti būtu simtreiz labāki?",0
Latvijā raksti latviski.Neesi savā rossijā.Ko pieķēzi portālu ar okupantu smaku..,1
"Jūs visi , kas esat par SC un viņus atbalstat , esat tādi paši latvieši , kā tie , kas 1940 .g. Rīgā krievu okupantu tankus sagaidīja ar puķēm?",0
"Vai krieviem, kas dzīvo Latgalē, kurā līdz 1917 gadam nebija Latvijas daļa, bet bija Vitebskas gubernija sastāvā arī jābrauc prom, jo viņu pēcteči tagad ir okupanti un kolonisti? Vai Latvijai nevajadzētu, tad arī pieprasīt daļu no Lietuvas teritorijas, kas tieši otrādi pirms 1917 gada bija iekļauta Latvijas teritorijā. Man tomēr liekas ka pirms kliegt par okupantiem ir vērts papētīt savas dzimtenes vēsturi pirms 1941 gada",0
"jenotiņš pārzin 7 valodas un liekot faktus kopā redz visu ko sarkanie okupanti ir ieplānojuši. Krievvaloda ir jāzina, tieši tapēc lai zinātu ko ienaidnieks ir atkal izplānojis un kādus pārsteigumu saorganizējis lai cik tas nepatiktu SC",0
"sen vajadzēja sist un mērcēt, jo PA NAUDU ATDEVĀS -prostitūta",1
"PAKĀRT PIE PIRMĀ STABA ,VOT KO TAUTA SAKA.",1
"Kāda vēl ''mācīšanās'' Latviešu valodā !? Pietiek ''mācīties'' ! DEPORTĀCIJA- lūk, kur ir risinājums.",2
"Lūgums šīs bildītes nelikt internetā, jo uz tām ir kāri īpaši slimi pedofīli.",0
"Vienīgie, kurus vajadzētu pakārt, ir Rīgas izzadzēji Ameriks un Ušakovs. Pakārt Uzvaras laukum!",1
"Bijušiem okupantiem tiešām par maz zemes, lai aizrijās un nobeidzās tā okupantu valsts, okupējot un piesavinoties Abrenes apgabalu.",0
"Krieviem vismaz ir kaut kāda nostāja, bet amerikāņiem slikti ir gan, gan arī.Tad kādam jodam šaut? Laikam saražojuši tik daudz ieroču, ka baidās ka visa tā borģele viereiz uzsprāgs, tāpēc lēnām sāk iznīcināt",0
"Okupanti un okupētie nekur nav palikuši, lai gan formāli visi ir viena &quot;tauta&quot;. Tā tas ir arī citās bijušajās PSRS kolonijās. Katrs gaida x stundu, kad varēs revanšēties",0
"Tā tika un tiek izlaupīta arī huņņu zeme,bet okupanti izliekas,ka tā ir viņu zeme un viņu zemes dzīļu bagātības",0
"Da par to vien tie miliči ir svoloči, ka vēl joprojām tur stāv Ļeņina pieminekļi un citi okupantu simboli un tie miliči tādus ērmus visu laiku sargā... Vai tā bija &quot;brīva&quot; Ukraina..",1
Krieviem jau tikai divi vainīgi&gt; vai ASV vai žīdi.,1
"Krievi Ukrainā golodomoru nerīkoja. Ukraina bija viena no PSRS oficiālajām dibinātājām, bet PSRS bija ASV žīdu projekts, lai sagrautu Krievijas impēriju un tā mazinātu tās globālo ietekmi. Bet vairāk cieta tieši Ukraina",1
"Okupanti ir nezāles, kuras jāizravē no Latvijas. Gatavojiet sevi šai domai, latvieši!",2
Austrālijas aborigeniem procenti nebūs. Okupanti nedod.,0
"Latviešu meitenes vispār ļoti vismīlīgas pret iebraucēiem no ārzemēm......nevis krievu meitenes vai prostitūtas, bet lētticīgās Latvietes nu tik viesmīlīgas ka pa dāžām glāzēm dod vismam palaizīties. Rigas centrā tas ir visur",1
Par kādu laivu tu nahren runā?? Kur tu dzīvo losi?? gribi vāvuļot pa russki brauc uz krieviju! latvijā ir latviešu valoda. Cik tukšpauri vēl to nesaprot?? parazīti jūs grāmatvedīgie,1
9.maijā šie paši ļautiņi godbijīgi nes puķi Pārdaugavā un apgalvo - mi ņe okupanti,0
Kada starpiba ja viens okupants padzina otru? Un macities vareja ari bez abu okupacijas,0
"Baltijas valstu bijušie okupanti negrib, lai Ukraina tuvinātos Eiropas Savienībā. Kremļa čekists negrib to pieļaut, tādēļ Ukrainā līst asinis.",0
"Krievu asiņainie darbi Ukrainā turpinās, tie negrib, lai Ukraina pievienotos Eiropas Savienībai. Kremļa čekists devis rīkojumu iznīcināt Ukraiņu pretošanos. Visa Eiropa ir Ukraiņu pusē.",0
"Tiešām lien kā utis, tā ir okupantu būtība.",0
bet tas tikai kopš šleseristu un šķēlisti tika nodzīti no skatuves. Rīgā ir drausmīga korupcija. Bet tur arī tad okupants ievēlēts,0
"Maita ,viņam tā ir kņada ,mums nojaukt okupantu objektus ir goda lieta.",1
Krievi ir un būs okupanti!?,2
"Krievi negrib mācīties, jo uzskata, ka viņi te ir atbrīvotāji, nevis okupanti. Viņi dzīvo pēc PSRS ideologījas/. Lielais brālis un mazie brāļi..",0
Okupanti Ukrainai atkal atņems teritoriju. Vecā Gruzijas dziesma. Bet pārējā pasaule tik noskatās.,0
"krievi krimā ir parādījuši, kuri tad ir īstenie fašisti !!!!! Ukrainā virs valsts ēkas sabāzt krievijas karogus....kaut ko ar 9maiju sajaukuši...!!!!!!... BRĪVĪBU UKRAINAI NO OKUPANTU REŽĪMA !!!!",0
nav nekāda minoritāte.Nav uz zemeslodes tādas minoritātes-krievvalodīgie.Latvijā tie ir okupācijas laikā iepludinātie PSRS pilsoņi un okupantu pēcteči.Ar Latviju viņiem nav nekāda sakara,0
man patik ka sitie eiropas pederasti kas skraidija pa maidanu ir samizusi vajadzetu gan man liekas ka sapratam ko dara eiropas savieniba un asv ir robezas kas attiecas uz rusofobiju mums ir tadas pat problemas nebrinisos ja krievvalodigie uztaisis seit savu maidanu atradisies lideris parejais pats notiks,1
"Okupanti!!! Pasaule tagad redz Krievijas īsto seju, ja nu kādam bija kāda ilūzija par Krievijas neitrālo nostāju, tad tagad viss ir kā uz delnas!!",0
"Krimā Krievijas klaidoņi ar georga lentītēm, kā pie mums bijušo okupantu atvases bandas, ieņēmušas Krimas valdības māju. Putins, čekists jau iesaucis 150000 karavīru, simtiem lidmašīnu, tūkstošiem tanku un kara flote ir kaujas gatavībā. Lai nolādēts tas putins.",0
"Svešas zemes okupejuši, to iedzīvotājus slepkavojuši, deportējuši un vajājuši, savus piemineķļus sacēluši, atteikušies integrēties, savuj svešu kultūru ioevažajuši un likuši aukstāk par lokālo, un tie neesot nacisti, bet leģitīmā vara! Krievija uzskata par saviem subjektiem, viss, automātiska deportācija uz tās teritoriju!",0
"Prokrieviskie spēki - JAUNA KRIEVU SUGA, karotāji, sovjetiki? Naida cēlāji pret pamattautu? OKUPANTI? Bandīti?",0
Ukrainai jābūt brīvai no krievu armijas. Krievu okupantu armijai jāizvācās no Ukrainas.,0
Latvieši šo pieminekli uzcēla pateicībā padomju karavīriem par hitlerisko okupantu patriekšanu ! Un neviens NEKAD viņu nost nejauks ! Mēs to nepieļausim.,0
"Mēs otrreiz neļausimies sevi apkaut kā aunus, okupanti par to smagi samaksās",0
"Pilnīgi atbalstu Anitru. Tagad kādam traucē kurmji, tad traucēs sliekas, tad ... un visbeidzot traucēs cilvēki. Man arī kurmis saceļ savas pilis gan ābeļdārzā, gan sakņu dārzā. Patīkami nav, cenšos aizbaidīt. Bet, iznīcināt tikai tāpēc, ka dzīvnieciņš dara savu, no dabas lemto darbu, nenāk ne prātā. Izskatās, ka Mežulim ir pamats bailēm, citādi nebūtu cēlis brēku.",0
100 % tevi atbalstu. Ko tagad- visus iznīcināt? tad jāiznīcina pus pasaules. Arī kurmīši grib dzīvot.,0
Neraža! Šoreiz žīds valda Krieviju.,1
"Ir brīži,kad nav laiks šķirot,jo katra nokavēta minūte var iznīcināt tevi pašu.....",0
"Krievu okupantu pleskavas desantu divīzijas karavīri Krimā apsargā Sinferopoles un Sevastopoles lidostas. Kaut gan krievija, kremlis noliedz to,saucot tos par pašaisardzības spēkiem. Krievu okupanti melo kā vienmēr.",0
"Lai nosprāgst līdz ar Krieviju visi kretīni, viņas atbalstītāji, kas še skribelē komentārus, okupantu pakalpiņi.",2
"nekad nebiju dzirdējis ukraiņu okupants, ukraiņi nekad sveša zemē nav uzspieduši savu valodu utt, ej gulēt Vanja",0
